,item,condition,disambPosition,Sentence,Unnamed: 4,Unnamed: 5,Unnamed: 6,Ans,Ans.1,Type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,the,the,8,1.339587688446045,1.932616514957019,1.339587688446045,1.932616514957019
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,body.builder,bodybuilder,9,12.450255393981934,17.961921714698803,6.225127696990967,8.980960857349402
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,who,who,10,2.190908193588257,3.1608123859327755,2.190908193588257,3.1608123859327755
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,write,write,11,12.973803520202637,18.71724200006412,12.973803520202637,18.71724200006412
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,fan,fan,12,7.735380172729492,11.159794614587652,7.735380172729492,11.159794614587652
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,fiction,fiction,13,2.5472090244293213,3.6748458276517963,2.5472090244293213,3.6748458276517963
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,about,about,14,1.5897895097732544,2.2935814418071705,1.5897895097732544,2.2935814418071705
61,69,AttachHigh,12,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends,The bodybuilder,1.0,1.0,Ambig,,,,,1.0,,12,Batman..,Batman.,15,9.512068629264832,13.723014240035853,4.756034314632416,6.861507120017927
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,Before,Before,0,12.528419494628906,18.074688675077738,12.528419494628906,18.074688675077738
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,the,the,1,2.4726598262786865,3.567294069177627,2.4726598262786865,3.567294069177627
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,"exhibition.,","exhibition,",2,10.650200128555298,15.36499090994173,5.325100064277649,7.682495454970865
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,Sil.as,Silas,3,11.562450885772705,16.681090553426483,5.7812254428863525,8.340545276713241
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,tele.ph.oned,telephoned,4,10.875643156468868,15.69023644831563,3.6252143854896226,5.23007881610521
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,the,the,5,2.1177337169647217,3.0552439313883557,2.1177337169647217,3.0552439313883557
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,friend,friend,6,8.386701583862305,12.099452784453762,8.386701583862305,12.099452784453762
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,of,of,7,1.3379148244857788,1.930203082417461,1.3379148244857788,1.930203082417461
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,the,the,8,1.2810107469558716,1.8481078519587029,1.2810107469558716,1.8481078519587029
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,body.builders,bodybuilders,9,16.273794174194336,23.478122151557873,8.136897087097168,11.739061075778936
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,who,who,10,1.8072702884674072,2.607339882717895,1.8072702884674072,2.607339882717895
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,write,write,11,10.858509063720703,15.665517177677721,10.858509063720703,15.665517177677721
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,fan,fan,12,7.747185707092285,11.176826400467897,7.747185707092285,11.176826400467897
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,fiction,fiction,13,2.593283176422119,3.74131677824497,2.593283176422119,3.74131677824497
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,about,about,14,2.057765007019043,2.9687273709412163,2.057765007019043,2.9687273709412163
62,69,AttachLow,12,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend,The bodybuilders,0.0,0.0,Ambig,1.0,,,,,,12,Batman..,Batman.,15,10.025392651557922,14.46358426136727,5.012696325778961,7.231792130683635
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,At,At,0,11.11465835571289,16.03506249096207,11.11465835571289,16.03506249096207
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,her,her,1,7.161412715911865,10.331734611005212,7.161412715911865,10.331734611005212
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,"orientation.,","orientation,",2,11.654386639595032,16.813725809546344,5.827193319797516,8.406862904773172
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,Tam.ara,Tamara,3,9.232812106609344,13.320132239664886,4.616406053304672,6.660066119832443
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,recently,recently,4,7.977895259857178,11.509669928127519,7.977895259857178,11.509669928127519
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,met,met,5,4.0994873046875,5.914310004659919,4.0994873046875,5.914310004659919
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,the,the,6,3.2295608520507812,4.659271425502798,3.2295608520507812,4.659271425502798
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,nephew.s,nephews,7,11.909520149230957,17.18180565866269,5.9547600746154785,8.590902829331345
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,of,of,8,0.13354875147342682,0.19267012146762552,0.13354875147342682,0.19267012146762552
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,the,the,9,1.981231927871704,2.858313477191388,1.981231927871704,2.858313477191388
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,professors,professors,10,9.227783203125,13.312877065546912,9.227783203125,13.312877065546912
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,who,who,11,0.9185543060302734,1.3251937420970787,0.9185543060302734,1.3251937420970787
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,paint,paint,12,12.59783935546875,18.17484036405058,12.59783935546875,18.17484036405058
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,beautiful,beautiful,13,6.748226165771484,9.735632424155664,6.748226165771484,9.735632424155664
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,portraits,portraits,14,1.8187910318374634,2.623960802045229,1.8187910318374634,2.623960802045229
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,of,of,15,0.2620590925216675,0.3780713532008717,0.2620590925216675,0.3780713532008717
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,local,local,16,7.321285247802734,10.562381919938531,7.321285247802734,10.562381919938531
63,70,AttachMulti,13,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professors,,,Ambig,,1.0,,,,,13,celebrities..,celebrities.,17,4.884645640850067,7.047054042554285,2.4423228204250336,3.5235270212771423
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,At,At,0,11.11465835571289,16.03506249096207,11.11465835571289,16.03506249096207
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,her,her,1,7.161412715911865,10.331734611005212,7.161412715911865,10.331734611005212
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,"orientation.,","orientation,",2,11.654386639595032,16.813725809546344,5.827193319797516,8.406862904773172
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,Tam.ara,Tamara,3,9.232812106609344,13.320132239664886,4.616406053304672,6.660066119832443
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,recently,recently,4,7.977895259857178,11.509669928127519,7.977895259857178,11.509669928127519
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,met,met,5,4.0994873046875,5.914310004659919,4.0994873046875,5.914310004659919
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,the,the,6,3.2295608520507812,4.659271425502798,3.2295608520507812,4.659271425502798
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,nephew.s,nephews,7,11.909520149230957,17.18180565866269,5.9547600746154785,8.590902829331345
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,of,of,8,0.13354875147342682,0.19267012146762552,0.13354875147342682,0.19267012146762552
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,the,the,9,1.981231927871704,2.858313477191388,1.981231927871704,2.858313477191388
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,professor,professor,10,8.39556884765625,12.112245541955541,8.39556884765625,12.112245541955541
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,who,who,11,1.050959587097168,1.516214184479797,1.050959587097168,1.516214184479797
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,paint,paint,12,15.423956871032715,22.252066088724153,15.423956871032715,22.252066088724153
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,beautiful,beautiful,13,6.900073528289795,9.9547018610329,6.900073528289795,9.9547018610329
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,portraits,portraits,14,1.841617226600647,2.65689204003244,1.841617226600647,2.65689204003244
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,of,of,15,0.39626219868659973,0.5716855089369146,0.39626219868659973,0.5716855089369146
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,local,local,16,7.521679878234863,10.85149025948374,7.521679878234863,10.85149025948374
64,70,AttachHigh,13,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews,The professor,1.0,1.0,Ambig,,,,1.0,,,13,celebrities..,celebrities.,17,4.879285752773285,7.039321358606191,2.4396428763866425,3.5196606793030956
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,At,At,0,11.11465835571289,16.03506249096207,11.11465835571289,16.03506249096207
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,her,her,1,7.161412715911865,10.331734611005212,7.161412715911865,10.331734611005212
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,"orientation.,","orientation,",2,11.654386639595032,16.813725809546344,5.827193319797516,8.406862904773172
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,Tam.ara,Tamara,3,9.232812106609344,13.320132239664886,4.616406053304672,6.660066119832443
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,recently,recently,4,7.977895259857178,11.509669928127519,7.977895259857178,11.509669928127519
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,met,met,5,4.0994873046875,5.914310004659919,4.0994873046875,5.914310004659919
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,the,the,6,3.2295608520507812,4.659271425502798,3.2295608520507812,4.659271425502798
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,nephew,nephew,7,8.228776931762695,11.87161567203554,8.228776931762695,11.87161567203554
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,of,of,8,0.10192013531923294,0.14703967379178945,0.10192013531923294,0.14703967379178945
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,the,the,9,2.077794075012207,2.997623208008582,2.077794075012207,2.997623208008582
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,professors,professors,10,11.995116233825684,17.305294705427013,11.995116233825684,17.305294705427013
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,who,who,11,0.9492576122283936,1.369489249688002,0.9492576122283936,1.369489249688002
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,paint,paint,12,13.089414596557617,18.884033526593285,13.089414596557617,18.884033526593285
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,beautiful,beautiful,13,6.949902057647705,10.026589233232347,6.949902057647705,10.026589233232347
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,portraits,portraits,14,1.780504584312439,2.568725134067621,1.780504584312439,2.568725134067621
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,of,of,15,0.2606349289417267,0.3760167194666765,0.2606349289417267,0.3760167194666765
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,local,local,16,7.306057453155518,10.540412856117316,7.306057453155518,10.540412856117316
65,70,AttachLow,13,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew,The professors,0.0,0.0,Ambig,,,,,,1.0,13,celebrities..,celebrities.,17,4.905631363391876,7.077330040394825,2.452815681695938,3.5386650201974126
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,Everyone,Everyone,0,12.53768539428711,18.088056542564,12.53768539428711,18.088056542564
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,at,at,1,5.420218467712402,7.819722303903459,5.420218467712402,7.819722303903459
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,the,the,2,2.086019277572632,3.009489666952814,2.086019277572632,3.009489666952814
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,coffee,coffee,3,7.649808406829834,11.036340652284103,7.649808406829834,11.036340652284103
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,shop,shop,4,0.2850395739078522,0.4112251797339615,0.2850395739078522,0.4112251797339615
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,sympath.ized,sympathized,5,14.881739377975464,21.46981160040721,7.440869688987732,10.734905800203604
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,with,with,6,0.4640456438064575,0.6694763490657026,0.4640456438064575,0.6694763490657026
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,the,the,7,1.1316322088241577,1.6326001757808362,1.1316322088241577,1.6326001757808362
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,cou.riers,couriers,8,13.4024178981781,19.335601837623027,6.70120894908905,9.667800918811514
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,of,of,9,2.9202871322631836,4.213083763687948,2.9202871322631836,4.213083763687948
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,the,the,10,0.8910374641418457,1.2854953307637185,0.8910374641418457,1.2854953307637185
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,fl.or.ists,florists,11,11.482383251190186,16.565577374078572,3.827461083730062,5.521859124692857
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,who,who,12,1.5836437940597534,2.284715048224589,1.5836437940597534,2.284715048224589
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,were,were,13,2.160407304763794,3.116808904883017,2.160407304763794,3.116808904883017
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,complaining,complaining,14,6.73712682723999,9.71961946349913,6.73712682723999,9.71961946349913
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,about,about,15,0.6158731579780579,0.8885171508315692,0.6158731579780579,0.8885171508315692
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,the,the,16,1.0628135204315186,1.5333157953162928,1.0628135204315186,1.5333157953162928
66,71,AttachMulti,14,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers,The florists,,,Ambig,,,,,,1.0,14,weather..,weather.,17,6.724589824676514,9.70153239207319,3.362294912338257,4.850766196036595
67,71,AttachHigh,14,Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.,Who complained about the weather?,The couriers,The florist,1.0,1.0,Ambig,,1.0,,,,,14,Everyone,Everyone,0,12.53768539428711,18.088056542564,12.53768539428711,18.088056542564
67,71,AttachHigh,14,Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.,Who complained about the weather?,The couriers,The florist,1.0,1.0,Ambig,,1.0,,,,,14,at,at,1,5.420218467712402,7.819722303903459,5.420218467712402,7.819722303903459
67,71,AttachHigh,14,Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.,Who complained about the weather?,The couriers,The florist,1.0,1.0,Ambig,,1.0,,,,,14,the,the,2,2.086019277572632,3.009489666952814,2.086019277572632,3.009489666952814
67,71,AttachHigh,14,Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.,Who complained about the weather?,The couriers,The florist,1.0,1.0,Ambig,,1.0,,,,,14,coffee,coffee,3,7.649808406829834,11.036340652284103,7.649808406829834,11.036340652284103
67,71,AttachHigh,14,Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.,Who complained about the weather?,The couriers,The florist,1.0,1.0,Ambig,,1.0,,,,,14,shop,shop,4,0.2850395739078522,0.4112251797339615,0.2850395739078522,0.4112251797339615
67,71,AttachHigh,14,Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.,Who complained about the weather?,The couriers,The florist,1.0,1.0,Ambig,,1.0,,,,,14,sympath.ized,sympathized,5,14.881739377975464,21.46981160040721,7.440869688987732,10.734905800203604
